,0,1,2,3,4
0,7.48595979471,7.94826063593,-2.23491141165,-4.27178658206,-0.576463134969
1,0.979316694978,3.99686935933,-2.64122195379,-2.08688609123,2.99959754019
2,4.74694605932,6.84398423674,-2.31044519582,-4.85273174521,2.90158919819
3,1.53750719366,3.78170899929,-2.6600525602,-2.86448328367,0.769288788289
4,2.64172885814,6.13888702923,-2.13527406839,-4.0526600578,-1.93487542194
5,4.77067110617,6.57415741757,-3.37476639326,-5.76608028732,2.03437414976
6,3.80524181248,2.60083818593,-0.509544455339,-2.24290837007,-1.77152783715
7,-0.172697090302,3.7672850492,-1.9152052265,-0.859809955358,-1.47066897724
8,-0.531261730987,3.31650790026,-1.22657937555,1.11650365591,-1.2977896121
9,2.99445444765,7.45124616671,-0.604433728695,-0.281796010523,-1.92249654929
10,1.65315853232,4.81545062743,-1.46499185883,-1.22815623621,-2.24829600247
11,6.06827874133,4.27204486923,-4.32253222149,-7.23528452064,-1.10792373512
12,2.57316827472,6.52160169792,-1.83978825004,-2.81222312237,-1.63086469455
13,6.94044159536,11.3669796759,-0.575859134589,-5.59219230368,-2.08267672254
14,1.17289014965,5.07204591814,-2.54878444235,-3.7685451427,-1.93789250676
15,4.87231122889,7.07982230449,-2.53580691374,-6.27465039497,1.9389971211
16,0.881232978758,5.15379979462,-1.22716928931,0.181592533538,1.93307283611
17,0.00812598053687,3.74643025149,-2.17874050756,-2.31215222138,1.60327593511
18,3.44161828581,8.01422039587,-1.12269279649,-2.53786423281,-1.47416905364
19,3.66349548608,7.7093721276,-1.1287318796,-0.783970736033,1.85347849135
20,2.26942408789,5.46715992104,-2.5741721809,-5.92163900902,-2.54025706428
21,2.12517849133,5.90128384096,-1.6516253638,-3.36321687651,1.13934246892
22,7.13257140508,8.87381108434,-0.0579445771218,-3.47083699836,-2.36720013041
23,3.24057086643,7.71448245135,-1.61059997019,-4.25784644474,-1.37057409673
24,2.8017767391,6.13281834516,-1.66632967313,-3.09358765449,-1.18165611845
25,5.05380412962,8.32070590091,-1.83856273156,-5.55254946935,-3.21909013425
26,3.96870381166,7.08072076698,-1.57318321934,-3.32372434541,-1.64014830745
27,3.01576642171,6.36792029985,-1.44526126855,-2.67416082338,0.808165215569
28,4.73830473801,9.07303387225,-0.707359494778,-2.80382270645,-3.16047934636
29,2.71609685063,3.9407140466,-4.33956309466,-4.14766855777,-0.0382147292703
30,6.70637458046,9.7667749175,-1.57054483471,-6.60248066109,-3.00692902866
31,4.27797862993,8.23701827089,-1.14405791287,-4.31201381275,0.693673917555
32,2.19635051098,4.82330770037,-2.06195724784,-4.73922411901,-2.79710366081
33,7.68738377419,9.99553070795,-0.325796478606,-6.85215417118,-0.898503483461
34,-2.0663132202,2.16213019993,-2.27028657364,-0.0165940291786,-0.0873778493435
35,5.60773374814,10.3079184142,-0.603438402131,-4.0801911585,-1.85343881787
36,2.05369638978,5.71315606587,-1.57897708166,-2.6992732346,-0.652790796966
37,3.03110534401,7.52841724493,-3.68807557943,-8.95401582447,0.433078112742
38,-0.77763704365,1.92264620563,-1.36843557516,-0.516204510943,1.74286189929
